size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,author_followers,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
249489,21648,4977,209,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,204,20,FALSE,FALSE,FALSE,FALSE,TRUE,17,397300,467983,467791,1,1,0,0,0,0
61361,21645,3050,15,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,342,0,FALSE,FALSE,FALSE,FALSE,TRUE,13,359599,467981,467967,1,0,0,1,0,0
26748,21638,1546,142,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,194,9,FALSE,FALSE,FALSE,TRUE,FALSE,7,418996,467979,467983,1,0,0,1,0,0
8943,21630,1106,682,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,54,8,FALSE,FALSE,FALSE,FALSE,TRUE,7,429300,467979,466175,1,0,1,0,0,0
381415,21627,2722,210,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,374,20,FALSE,TRUE,FALSE,FALSE,FALSE,22,376464,467983,467982,1,0,0,0,1,0
1345,21626,3573,49,TRUE,TRUE,TRUE,TRUE,FALSE,User,5256,6,FALSE,FALSE,TRUE,FALSE,FALSE,23,424911,467981,467653,1,1,0,0,0,0
233233,21598,3458,186,TRUE,FALSE,TRUE,TRUE,TRUE,User,6009,12,FALSE,FALSE,FALSE,FALSE,TRUE,11,432744,467981,467969,1,0,0,0,0,1
12773,21567,1120,780,TRUE,FALSE,TRUE,TRUE,TRUE,User,639,8,FALSE,FALSE,FALSE,FALSE,TRUE,7,404905,467973,467977,1,1,0,0,0,0
1638,21557,995,260,TRUE,FALSE,TRUE,TRUE,TRUE,User,2985,11,FALSE,FALSE,TRUE,FALSE,FALSE,8,403100,467983,467301,1,0,0,1,0,0
77891,21556,1709,462,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,116,3,FALSE,FALSE,FALSE,FALSE,TRUE,5,371281,467980,467975,1,0,0,0,1,0
34539,21544,4489,619,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,113,14,FALSE,FALSE,TRUE,FALSE,FALSE,5,344601,467980,467967,1,0,0,0,1,0
14442,21542,3476,93,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,53,6,TRUE,FALSE,FALSE,FALSE,FALSE,9,359422,467982,467967,1,0,0,0,0,1
14870,21537,4775,575,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,9719,6,TRUE,FALSE,FALSE,FALSE,FALSE,6,423038,467975,467981,1,1,0,0,0,0
10594,21536,4605,16,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,3516,3,FALSE,FALSE,FALSE,FALSE,TRUE,1,429292,467981,466550,0,0,0,0,1,0
1140,21531,2195,27,TRUE,FALSE,TRUE,FALSE,FALSE,User,584,8,TRUE,FALSE,FALSE,FALSE,FALSE,7,386080,467982,466418,1,0,1,0,0,0
1942,21530,1993,156,FALSE,TRUE,TRUE,TRUE,FALSE,User,4714,7,TRUE,FALSE,FALSE,FALSE,FALSE,8,396931,467980,464175,1,1,0,0,0,0
747,21514,4592,6,TRUE,FALSE,TRUE,TRUE,FALSE,User,555,2,FALSE,FALSE,FALSE,FALSE,TRUE,3,390906,467967,464148,0,0,0,0,0,1
21335,21509,2802,112,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,2406,19,FALSE,TRUE,FALSE,FALSE,FALSE,16,410271,467981,467944,1,1,0,0,0,0
1102272,21509,6421,282,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,136,16,FALSE,FALSE,FALSE,FALSE,TRUE,5,373505,467983,467955,1,0,0,1,0,0
1083,21502,1377,105,TRUE,FALSE,TRUE,TRUE,FALSE,User,22548,8,FALSE,FALSE,FALSE,FALSE,TRUE,10,427719,467974,466772,0,0,0,0,0,1
614,21474,1216,365,TRUE,FALSE,TRUE,TRUE,TRUE,User,3580,8,TRUE,FALSE,FALSE,FALSE,FALSE,5,366140,467975,467510,1,1,0,0,0,0
5349,21473,1205,193,TRUE,TRUE,TRUE,TRUE,FALSE,User,5638,0,TRUE,FALSE,FALSE,FALSE,FALSE,7,398333,467981,464032,0,1,0,0,0,0
10454,21469,1898,59,TRUE,FALSE,TRUE,TRUE,FALSE,User,3935,19,TRUE,FALSE,FALSE,FALSE,FALSE,13,433953,467978,467786,1,1,0,0,0,0
17961,21460,3364,154,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,68,8,FALSE,FALSE,FALSE,FALSE,TRUE,3,384935,467983,467939,1,1,0,0,0,0
38290,21452,2052,1365,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,266,14,FALSE,FALSE,FALSE,FALSE,TRUE,10,391245,467983,467919,1,0,1,0,0,0
31215,21417,1717,33,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,16,17,FALSE,FALSE,FALSE,FALSE,TRUE,7,411113,467979,462507,1,1,0,0,0,0
49091,21403,5601,125,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,139,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,382293,467981,467891,1,0,0,0,1,0
2154,21400,2629,115,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,37987,4,FALSE,FALSE,FALSE,FALSE,TRUE,4,407874,467983,467899,0,0,0,0,1,0
528390,21368,1440,460,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,7936,8,FALSE,FALSE,FALSE,TRUE,FALSE,18,453735,467982,467983,1,0,0,0,0,1
243508,21350,9466,39,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,216,7,FALSE,TRUE,FALSE,FALSE,FALSE,10,414605,467983,467980,1,1,0,0,0,0
7483,21348,2693,10,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,51,10,FALSE,FALSE,TRUE,FALSE,FALSE,8,360538,467983,467861,0,1,0,0,0,0
285078,21347,4660,983,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,172,17,FALSE,FALSE,FALSE,FALSE,TRUE,22,434118,467983,467983,1,0,0,0,0,1
31094,21332,1138,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,1986,6,FALSE,FALSE,FALSE,FALSE,TRUE,16,409785,467982,466225,0,0,0,0,1,0
14827,21314,3903,22,FALSE,FALSE,TRUE,FALSE,FALSE,User,14518,7,FALSE,FALSE,FALSE,FALSE,TRUE,16,428067,467980,467537,0,1,0,0,0,0
17370,21309,3625,67,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,58,8,FALSE,TRUE,FALSE,FALSE,FALSE,6,397759,467983,467899,1,1,0,0,0,0
109814,21306,1419,835,TRUE,TRUE,TRUE,FALSE,TRUE,User,488,19,TRUE,FALSE,FALSE,FALSE,FALSE,8,415414,467983,467970,0,0,0,0,0,1
5429,21292,2149,277,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,18,10,TRUE,FALSE,FALSE,FALSE,FALSE,2,357316,467983,467980,0,1,0,0,0,0
5786,21284,2412,91,TRUE,FALSE,TRUE,FALSE,TRUE,User,15093,9,FALSE,FALSE,FALSE,FALSE,TRUE,12,396756,467983,467929,0,1,0,0,0,0
1283,21271,5453,0,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,309,10,FALSE,FALSE,FALSE,FALSE,TRUE,14,390149,467976,467886,0,1,0,0,0,0
497420,21264,12019,1024,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,7192,6,FALSE,FALSE,FALSE,FALSE,TRUE,2,389477,467976,467983,0,0,0,1,0,0
6143,21258,4520,2,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,40,9,FALSE,FALSE,FALSE,FALSE,TRUE,9,364995,467940,467722,0,1,0,0,0,0
1736,21247,1287,111,TRUE,FALSE,TRUE,TRUE,FALSE,User,867,4,FALSE,FALSE,FALSE,FALSE,TRUE,9,382329,467977,467411,1,1,0,0,0,0
4872,21238,610,71,TRUE,FALSE,TRUE,TRUE,TRUE,User,661,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,433651,467981,467662,1,0,0,0,1,0
14862,21236,1972,301,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,52,0,TRUE,FALSE,FALSE,FALSE,FALSE,10,354791,467983,467747,1,0,1,0,0,0
78579,21235,3980,442,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,56,5,FALSE,FALSE,FALSE,FALSE,TRUE,7,396180,467981,467929,0,0,0,0,0,1
88589,21231,2499,369,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,718,7,TRUE,FALSE,FALSE,FALSE,FALSE,16,411201,467981,467708,1,0,0,1,0,0
1300193,21220,3836,1,TRUE,FALSE,FALSE,FALSE,FALSE,Organization,334,5,FALSE,FALSE,FALSE,FALSE,TRUE,8,392101,467983,465493,1,0,0,0,1,0
118704,21168,1657,379,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,851,9,FALSE,FALSE,FALSE,FALSE,TRUE,14,433582,467981,467979,1,0,0,1,0,0
23157,21157,5058,356,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,79,19,FALSE,FALSE,FALSE,FALSE,TRUE,49,385957,467983,467941,1,0,0,1,0,0
21915,21144,1444,158,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,152,7,FALSE,TRUE,FALSE,FALSE,FALSE,12,404319,467981,467970,0,1,0,0,0,0
1225,21134,2230,7,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,654,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,384131,467981,467513,1,1,0,0,0,0
10033,21118,5485,216,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,50,2,FALSE,FALSE,TRUE,FALSE,FALSE,14,347906,467981,467855,1,0,0,1,0,0
2557,21070,2475,441,FALSE,FALSE,TRUE,FALSE,FALSE,User,864,13,FALSE,FALSE,FALSE,FALSE,TRUE,13,422074,467982,467664,0,1,0,0,0,0
141880,21057,2804,2470,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,620,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,393163,467982,467983,1,0,0,1,0,0
3496,21042,2918,385,TRUE,TRUE,TRUE,TRUE,FALSE,User,2183,0,FALSE,FALSE,FALSE,FALSE,TRUE,14,381939,467975,467229,0,0,0,0,1,0
692593,21035,1266,886,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,138,6,FALSE,TRUE,FALSE,FALSE,FALSE,8,428333,467983,467922,1,0,0,0,1,0
8024,20999,1301,37,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,189,3,TRUE,FALSE,FALSE,FALSE,FALSE,12,378676,467967,467249,1,1,0,0,0,0
7755,20981,7594,722,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,8766,9,FALSE,FALSE,FALSE,FALSE,TRUE,13,423004,467983,467814,1,0,0,1,0,0
2471,20980,898,22,FALSE,FALSE,FALSE,FALSE,TRUE,User,718,8,TRUE,FALSE,FALSE,FALSE,FALSE,7,391254,467980,457701,0,1,0,0,0,0
37476,20979,2334,133,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,128,8,FALSE,FALSE,FALSE,FALSE,TRUE,11,408713,467981,467963,1,0,0,0,0,1
510,20956,2812,308,FALSE,FALSE,TRUE,TRUE,FALSE,User,1877,10,FALSE,FALSE,FALSE,FALSE,TRUE,19,368274,467981,467339,0,0,1,0,0,0
23414,20941,1325,430,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,111,9,FALSE,FALSE,FALSE,FALSE,TRUE,9,415121,467982,467825,1,0,0,0,0,1
832,20925,5844,26,TRUE,TRUE,TRUE,TRUE,FALSE,User,1124,9,FALSE,FALSE,FALSE,FALSE,TRUE,11,394506,467983,467940,0,0,1,0,0,0
13238,20921,10618,68,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,52,1,FALSE,FALSE,FALSE,FALSE,TRUE,3,417206,467982,451143,0,0,0,0,1,0
253899,20907,7891,15,TRUE,FALSE,TRUE,TRUE,FALSE,User,2360,8,FALSE,FALSE,TRUE,FALSE,FALSE,1,395906,467983,467815,1,1,0,0,0,0
39501,20871,2770,5,FALSE,FALSE,TRUE,FALSE,TRUE,User,4217,7,FALSE,FALSE,FALSE,FALSE,TRUE,10,408780,467983,467621,1,1,0,0,0,0
27547,20846,7176,68,TRUE,FALSE,TRUE,TRUE,FALSE,User,5063,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,385281,467977,465952,0,0,1,0,0,0
484,20840,2496,12,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,132,4,FALSE,FALSE,FALSE,FALSE,TRUE,14,416538,467981,467185,0,1,0,0,0,0
393,20825,1754,28,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,28,3,TRUE,FALSE,FALSE,FALSE,FALSE,7,399149,467975,467509,1,1,0,0,0,0
152788,20822,8094,65,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,1279,10,FALSE,FALSE,FALSE,FALSE,TRUE,3,358460,467983,467982,1,1,0,0,0,0
893182,20817,3765,1997,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,422,8,FALSE,FALSE,FALSE,FALSE,TRUE,8,389606,467977,467982,1,0,0,1,0,0
151086,20816,7367,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,2650,13,FALSE,FALSE,FALSE,FALSE,TRUE,3,399949,467982,464953,0,0,0,0,0,1
63594,20816,1331,436,TRUE,FALSE,TRUE,TRUE,FALSE,User,1303,8,FALSE,FALSE,FALSE,FALSE,TRUE,9,430121,467981,467965,1,0,0,1,0,0
4603,20800,747,6,FALSE,TRUE,TRUE,FALSE,TRUE,User,7777,0,TRUE,FALSE,FALSE,FALSE,FALSE,12,417195,467982,467562,1,1,0,0,0,0
3630,20798,2681,44,TRUE,FALSE,TRUE,TRUE,TRUE,User,1061,10,FALSE,FALSE,FALSE,FALSE,TRUE,8,434365,467983,467762,0,0,0,0,0,1
41134,20785,5159,12,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,71,1,FALSE,FALSE,FALSE,FALSE,TRUE,8,389378,467978,467048,1,0,1,0,0,0
29987,20770,2302,148,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,529,0,FALSE,FALSE,TRUE,FALSE,FALSE,16,466439,467983,467982,0,0,0,1,0,0
756073,20762,3602,230,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,948,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,415692,467982,467962,1,0,0,0,1,0
198245,20762,3501,821,TRUE,FALSE,TRUE,TRUE,TRUE,User,1168,6,FALSE,FALSE,FALSE,FALSE,TRUE,5,432265,467983,467665,0,1,0,0,0,0
35085,20761,6851,56,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,386,6,FALSE,FALSE,FALSE,FALSE,TRUE,6,397684,467979,467651,1,1,0,0,0,0
878,20753,2447,135,TRUE,FALSE,TRUE,TRUE,FALSE,User,49021,0,FALSE,FALSE,TRUE,FALSE,FALSE,8,464495,467983,467978,0,1,0,0,0,0
94458,20749,1784,73,FALSE,TRUE,TRUE,FALSE,TRUE,User,10239,9,TRUE,FALSE,FALSE,FALSE,FALSE,4,398297,467983,467767,1,1,0,0,0,0
326817,20720,5952,760,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,23273,4,FALSE,FALSE,FALSE,FALSE,TRUE,6,389635,467979,467919,0,0,0,1,0,0
2285,20719,504,2,FALSE,FALSE,TRUE,FALSE,FALSE,User,688,19,FALSE,FALSE,FALSE,FALSE,TRUE,5,409255,467960,467657,0,0,0,0,0,1
18498,20717,5640,189,TRUE,FALSE,TRUE,TRUE,FALSE,User,12557,14,TRUE,FALSE,FALSE,FALSE,FALSE,23,444827,467983,467789,0,0,1,0,0,0
807653,20702,810,96,FALSE,TRUE,TRUE,TRUE,TRUE,User,1626,20,FALSE,FALSE,FALSE,FALSE,TRUE,15,446277,467983,467704,1,1,0,0,0,0
5838,20700,1616,19,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,18,5,FALSE,FALSE,FALSE,FALSE,TRUE,5,407053,467979,459371,1,0,1,0,0,0
88,20692,2100,162,TRUE,FALSE,TRUE,TRUE,TRUE,User,473,0,FALSE,FALSE,TRUE,FALSE,FALSE,15,467503,467983,467981,0,0,0,1,0,0
5587,20691,8956,0,TRUE,TRUE,TRUE,TRUE,FALSE,User,75122,0,TRUE,FALSE,FALSE,FALSE,FALSE,7,388331,467962,467883,1,0,0,0,1,0
794,20683,2112,4,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,15,2,TRUE,FALSE,FALSE,FALSE,FALSE,9,396326,467980,467664,0,1,0,0,0,0
1042336,20679,3154,93,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,434,12,FALSE,TRUE,FALSE,FALSE,FALSE,18,381210,467983,467940,1,0,0,1,0,0
7519,20678,1424,57,FALSE,FALSE,TRUE,FALSE,TRUE,User,1924,6,FALSE,FALSE,FALSE,TRUE,FALSE,5,405073,467980,467962,1,0,0,0,1,0
4624,20664,856,12,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,4084,8,FALSE,TRUE,FALSE,FALSE,FALSE,13,444511,467983,467915,1,1,0,0,0,0
96001,20662,1374,218,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,574,15,FALSE,TRUE,FALSE,FALSE,FALSE,10,452773,467983,467983,1,1,0,0,0,0
4217,20628,2062,24,TRUE,TRUE,TRUE,TRUE,FALSE,User,1668,13,FALSE,TRUE,FALSE,FALSE,FALSE,11,420295,467983,467691,1,1,0,0,0,0
9258,20624,3798,162,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,343,12,FALSE,FALSE,FALSE,FALSE,TRUE,9,429753,467981,467959,1,1,0,0,0,0
1371856,20604,3712,591,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,1126,7,FALSE,FALSE,FALSE,FALSE,TRUE,4,410854,467968,467983,1,0,0,0,0,1
142044,20578,3991,302,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,340,12,FALSE,TRUE,FALSE,FALSE,FALSE,17,383994,467981,467979,1,0,0,1,0,0
